,App,Category,Rating,Reviews,Size,Label,Paid,Price,Last Updated,Adults only 18+,Everyone,Everyone 10+,Mature 17+,Teen,Unrated
3484,Advanced Task Killer,PRODUCTIVITY,4.4,577059,15000,2,0,0.0,2016-08-07,False,True,False,False,False,False
5769,Advanced Warfare Guns,FAMILY,2.9,2079,56000,2,0,0.0,2015-06-06,False,True,False,False,False,False
5501,Adventure Quest World Mobile Quiz,FAMILY,4.6,28,26000,0,0,0.0,2018-01-16,False,True,False,False,False,False
7618,Adventure Time Game Wizard,GAME,4.1,4107,40000,1,1,4.99,2015-07-16,False,True,False,False,False,False
5781,Adventure Xpress,FAMILY,4.2,24775,30000,2,0,0.0,2015-10-12,False,False,True,False,False,False
5022,Ae Allah na Dai (Rasa),BOOKS AND REFERENCE,4.7,263,91000,1,0,0.0,2015-01-01,False,True,False,False,False,False
6802,Aegis BT,BUSINESS,4.8,16,45000,0,0,0.0,2017-09-06,False,True,False,False,False,False
5037,AfterFocus,PHOTOGRAPHY,4.2,165224,15000,2,0,0.0,2016-07-08,False,True,False,False,False,False
5080,Afterlight,PHOTOGRAPHY,4.3,50893,35000,2,0,0.0,2014-11-20,False,True,False,False,False,False
5091,Ag PhD Deficiencies,BOOKS AND REFERENCE,3.9,20,97000,1,0,0.0,2016-06-21,False,True,False,False,False,False
5084,Ag PhD Field Guide,BOOKS AND REFERENCE,4.1,114,63000,1,0,0.0,2015-05-25,False,True,False,False,False,False
5125,Ag Valley Cooperative,BUSINESS,5.0,6,74000,0,0,0.0,2017-06-26,False,True,False,False,False,False
3313,Age Calculator,TOOLS,4.4,24265,33000,2,0,0.0,2017-07-25,False,True,False,False,False,False
5221,Age of AI: War Strategy,FAMILY,4.6,71,57000,0,1,2.49,2018-03-14,False,True,False,False,False,False
9038,Age of Procreation DX,FAMILY,4.3,1894,40000,2,0,0.0,2016-04-22,False,False,False,True,False,False
9292,Agenda EF,FAMILY,3.4,79,33000,0,0,0.0,2015-05-27,False,True,False,False,False,False
9124,Agent HQ for The Division,FAMILY,4.1,1060,25000,2,0,0.0,2018-02-17,False,True,False,False,False,False
5167,Ah! Bird,SPORTS,3.5,1689,57000,2,0,0.0,2017-08-29,False,True,False,False,False,False
5175,Ah! Coins,GAME,3.4,256,91000,1,0,0.0,2016-12-08,False,True,False,False,False,False
5143,Ah! Cutie,FAMILY,3.9,536,10000,1,0,0.0,2017-06-27,False,True,False,False,False,False
5146,Ah! Monster,FAMILY,4.1,1998,98000,2,0,0.0,2017-06-21,False,True,False,False,False,False
5712,Ai-Ball AV Recorder,PHOTOGRAPHY,2.7,90,40000,0,1,2.99,2017-10-19,False,True,False,False,False,False
4917,Air Conditioner Maintenance,PRODUCTIVITY,4.0,11,220,0,0,0.0,2015-11-27,False,True,False,False,False,False
4903,Air conditioner remote control,TOOLS,3.4,29854,50000,2,0,0.0,2017-07-19,False,True,False,False,False,False
5770,AirWatch Inbox,BUSINESS,2.7,8346,0,2,0,0.0,2017-09-20,False,True,False,False,False,False
10441,Airplane Fly Hawaii,FAMILY,4.1,83427,16000,2,0,0.0,2015-01-30,False,True,False,False,False,False
3225,Airport + Flight Tracker Radar,TRAVEL AND LOCAL,4.2,6762,85000,2,0,0.0,2015-07-14,False,True,False,False,False,False
5325,Al Quran Al karim,BOOKS AND REFERENCE,4.6,41608,49000,2,0,0.0,2017-11-05,False,True,False,False,False,False
5329,Al Quran Audio (Full 30 Juz),FAMILY,4.7,7878,36000,2,0,0.0,2017-05-29,False,True,False,False,False,False
5346,Al Quran Free - القرآن (Islam),BOOKS AND REFERENCE,4.7,1777,23000,1,0,0.0,2015-02-15,False,True,False,False,False,False
5326,Al jazeera TV,FAMILY,4.6,9952,37000,2,0,0.0,2016-07-05,False,False,False,False,True,False
5338,Al-Quran 30 Juz free copies,BOOKS AND REFERENCE,4.5,12322,27000,2,0,0.0,2016-12-17,False,True,False,False,False,False
5343,Al-Quran Ahmad Saud Offline,FAMILY,4.7,7116,40000,2,0,0.0,2016-08-09,False,True,False,False,False,False
5336,Al-Quran Al-Muallim,FAMILY,4.5,199,266,1,0,0.0,2013-09-11,False,True,False,False,False,False
5318,Alabama DMV Permit Test - AL,FAMILY,4.3,218,29000,1,0,0.0,2018-02-15,False,True,False,False,False,False
5317,Alabama Road Trips,TRAVEL AND LOCAL,4.4,71,28000,1,0,0.0,2017-10-27,False,True,False,False,False,False
10615,Alachua County Sheriff FL,LIFESTYLE,3.2,5,95000,0,0,0.0,2015-05-13,False,True,False,False,False,False
3284,Alarm Clock,TOOLS,4.3,114788,0,2,0,0.0,2018-01-22,False,True,False,False,False,False
3282,Alarm Clock Free,TOOLS,4.0,59973,11000,2,0,0.0,2018-03-16,False,True,False,False,False,False
5602,Alarm Clock Plus★,LIFESTYLE,4.4,155693,0,2,0,0.0,2014-09-30,False,True,False,False,False,False
4986,Alchemy Classic Ad Free,FAMILY,4.6,20178,90000,2,0,0.0,2014-05-26,False,True,False,False,False,False
5937,Alif Ba Ta Song - Arabic Kids,FAMILY,4.5,227,15000,1,0,0.0,2018-02-24,False,True,False,False,False,False
2154,"Alizay, pirate girl",FAMILY,4.5,197,11000,0,1,2.99,2017-03-23,False,True,False,False,False,False
7287,All Info about Cg,FAMILY,4.7,15,41000,0,0,0.0,2017-11-10,False,False,False,False,True,False
6299,All Language Translator,TOOLS,4.0,29944,21000,2,0,0.0,2015-10-03,False,True,False,False,False,False
2334,All Mental disorders,MEDICAL,4.5,453,11000,2,0,0.0,2017-07-07,False,True,False,False,False,False
5103,All States Ag Parts,SHOPPING,4.7,68,65000,1,0,0.0,2018-01-25,False,True,False,False,False,False
4927,All Type Ac Repair & Services,LIFESTYLE,4.3,45,22000,1,0,0.0,2017-12-26,False,True,False,False,False,False
3861,Alopec - Online Shipping System,MAPS AND NAVIGATION,4.3,1240,14000,2,0,0.0,2017-11-02,False,True,False,False,False,False
8095,Alpha Bank CY,FINANCE,4.7,39,20000,0,0,0.0,2018-03-20,False,True,False,False,False,False
4208,"Alphabet ""H"" Passcode Lock Screen",PERSONALIZATION,4.5,2,30000,0,0,0.0,2017-12-21,False,True,False,False,False,False
5884,Alphabet A-Z,FAMILY,3.9,306,0,2,0,0.0,2014-04-17,False,True,False,False,False,False
4008,Alt-C,PRODUCTIVITY,4.0,499,47000,1,0,0.0,2017-01-27,False,True,False,False,False,False
7931,Amazing Fart Sounds,FAMILY,4.0,28136,0,2,0,0.0,2017-08-24,False,True,False,False,False,False
3570,Amazon Drive,PRODUCTIVITY,4.4,18669,41000,2,0,0.0,2018-01-08,False,True,False,False,False,False
9452,Ambulance Rescue Simulator 17,FAMILY,4.3,6669,31000,2,0,0.0,2018-03-01,False,True,False,False,False,False
10384,Ambulance Simulator 3D,FAMILY,3.9,29415,66000,2,0,0.0,2016-12-11,False,False,False,True,False,False
9080,American Sniper City Fight Shooting Assassin,GAME,4.1,395,54000,1,0,0.0,2017-11-24,False,False,False,False,True,False
10060,An Elite Warrior Ex,GAME,4.7,15,93000,0,1,0.99,2016-11-21,False,True,False,False,False,False
5740,Analog Clock AW Plus-7,TOOLS,4.2,725,30000,2,0,0.0,2018-03-14,False,True,False,False,False,False
5741,Analog Clock AW-7,TOOLS,4.3,2158,30000,2,0,0.0,2018-03-07,False,True,False,False,False,False
5751,Analog Clock AW-7 PRO,TOOLS,3.3,40,27000,0,1,1.99,2018-03-07,False,True,False,False,False,False
5749,Analog and Digital Clock AW-7,TOOLS,4.0,202,29000,1,0,0.0,2018-03-15,False,True,False,False,False,False
2272,AnatomyMapp,MEDICAL,4.1,80,48000,0,1,14.99,2013-11-05,False,True,False,False,False,False
8542,AndStream - Streaming Download,VIDEO PLAYERS,4.3,38607,29000,2,0,0.0,2017-03-19,False,True,False,False,False,False
3519,AndroZip™ FREE File Manager,PRODUCTIVITY,4.2,277794,0,2,0,0.0,2016-12-07,False,True,False,False,False,False
4472,Android P Wallpapers,PERSONALIZATION,3.6,53,20000,0,0,0.0,2018-02-12,False,True,False,False,False,False
7616,Angelo Rules - Crazy day,GAME,3.9,108336,62000,2,0,0.0,2016-06-27,False,True,False,False,False,False
10423,Angry Shark 2016,FAMILY,4.0,73185,46000,2,0,0.0,2017-11-01,False,False,False,False,True,False
27,Animated Photo Editor,ART AND DESIGN,4.1,203,61000,2,0,0.0,2018-03-21,False,True,False,False,False,False
9783,Ankle Surgery ER Emergency,FAMILY,3.3,10449,29000,2,0,0.0,2016-12-02,False,False,False,False,True,False
4316,Anna.K Tarot,FAMILY,4.8,17,23000,0,1,3.99,2017-01-16,False,False,False,True,False,False
5379,Anno: Build an Empire,FAMILY,3.5,33944,28000,2,0,0.0,2016-03-10,False,False,True,False,False,False
7146,Antenna Tool,TOOLS,4.2,522,29000,1,0,0.0,2017-10-26,False,True,False,False,False,False
7145,Antenna Tool Premium,TOOLS,4.5,14,29000,0,1,0.99,2017-10-26,False,True,False,False,False,False
4198,AntennaPict β,COMMUNICATION,4.3,15439,22000,2,0,0.0,2016-11-07,False,True,False,False,False,False
2285,Anti Mosquito simulation,MEDICAL,4.2,74,26000,0,1,1.5,2014-09-06,False,True,False,False,False,False
4802,Antivirus & Mobile Security,TOOLS,4.6,351267,50000,2,0,0.0,2018-02-09,False,True,False,False,False,False
1492,Apartment Decorating Ideas,HOUSE AND HOME,3.9,1478,57000,2,0,0.0,2015-03-13,False,True,False,False,False,False
1544,Apk Installer,LIBRARIES AND DEMO,3.8,7750,292,2,0,0.0,2011-06-29,False,True,False,False,False,False
5710,App Seguridad AV Villas,FINANCE,2.3,251,57000,1,0,0.0,2017-10-12,False,True,False,False,False,False
5048,AppFinder by AppTap,TOOLS,2.0,2221,49000,2,0,0.0,2017-10-03,False,True,False,False,False,False
4984,Apps Ads Detector,TOOLS,3.5,315,83000,2,0,0.0,2018-02-19,False,True,False,False,False,False
7638,Aquarium Co-Op Podcast,LIFESTYLE,4.9,206,39000,0,0,0.0,2017-06-20,False,True,False,False,False,False
5502,Aqw&3d Design Notes Manager,FAMILY,4.5,11,29000,0,0,0.0,2017-08-15,False,True,False,False,False,False
5928,Arabic Alif Ba Ta For Kids,FAMILY,4.5,226,26000,2,0,0.0,2017-05-30,False,True,False,False,False,False
5929,Arabic Alphabet Alif Ba Ta Wooden Blocks,FAMILY,4.6,66,17000,1,0,0.0,2018-02-25,False,True,False,False,False,False
3468,Archos File Manager,PRODUCTIVITY,4.0,2131,23000,2,0,0.0,2016-04-22,False,True,False,False,False,False
5559,Arcraft - AR Sandbox,GAME,3.8,469,80000,1,0,0.0,2017-05-19,False,True,False,False,False,False
5055,Ariana News AF,NEWS AND MAGAZINES,4.1,20,31000,0,0,0.0,2017-07-10,False,True,False,False,False,False
5898,Arizona DMV Permit Test - AZ,FAMILY,4.2,109,30000,1,0,0.0,2018-02-15,False,True,False,False,False,False
5893,Arizona Mobile,FAMILY,4.3,285,62000,1,0,0.0,2017-11-07,False,True,False,False,False,False
5896,"Arizona Statutes, ARS (AZ Law)",BOOKS AND REFERENCE,3.9,9,88000,0,0,0.0,2017-10-18,False,True,False,False,False,False
5902,Arizona Trail,TRAVEL AND LOCAL,4.7,65,13000,0,0,0.0,2017-04-06,False,True,False,False,False,False
5785,Armani Exchange Connected,LIFESTYLE,4.1,305,44000,1,0,0.0,2017-07-04,False,True,False,False,False,False
10686,Armed Cam Gun Pack,GAME,4.2,1012,50000,1,0,0.0,2015-01-18,False,False,False,False,True,False
5145,Arrowhead AH App,MEDICAL,5.0,3,28000,0,0,0.0,2017-04-21,False,True,False,False,False,False
4140,Arto: f.infrared photo,PHOTOGRAPHY,4.1,41,11000,0,1,1.49,2016-07-19,False,True,False,False,False,False
3219,Ascape VR: 360° Virtual Travel,TRAVEL AND LOCAL,4.1,890,76000,2,0,0.0,2017-08-09,False,True,False,False,False,False
7822,Asiimov Skin - CS GO Icon Pack,PERSONALIZATION,4.6,26,85000,0,1,2.49,2017-12-03,False,True,False,False,False,False
4901,Assassin's Creed Identity,GAME,3.7,42529,92000,2,1,1.99,2016-11-23,False,False,False,False,True,False
7811,Assault Line CS Online Fps Go,GAME,4.1,52163,70000,2,0,0.0,2016-07-13,False,False,False,True,False,False
8569,Aster DM Healthcare,MEDICAL,2.4,32,85000,0,0,0.0,2017-11-21,False,True,False,False,False,False
5412,Attack the Light,FAMILY,4.7,19209,21000,2,1,2.99,2016-02-23,False,True,False,False,False,False
5671,Au Pair,SOCIAL,3.6,58,15000,1,0,0.0,2017-08-14,False,True,False,False,False,False
5746,Auction Wars : Storage King,GAME,4.1,29062,63000,2,0,0.0,2017-09-15,False,True,False,False,False,False
6376,Audio Murli Glossary For BK,FAMILY,4.7,39,20000,0,0,0.0,2016-01-25,False,True,False,False,False,False
6806,AudioBT: BT audio GPS/SMS/Text,COMMUNICATION,3.4,198,219,1,0,0.0,2017-02-21,False,True,False,False,False,False
5560,Augment - 3D Augmented Reality,BUSINESS,4.1,25195,21000,2,0,0.0,2018-02-26,False,True,False,False,False,False
1282,Aunjai i lert u,HEALTH AND FITNESS,4.2,1140,55000,2,0,0.0,2017-01-10,False,False,False,False,True,False
10054,Aurum Blade EX,FAMILY,4.3,28151,17000,2,0,0.0,2015-06-04,False,False,True,False,False,False
6166,Auto Background Changer,PHOTOGRAPHY,4.0,35188,62000,2,0,0.0,2018-02-22,False,True,False,False,False,False
5070,Auto Dslr Photo Effect : Auto Focus Effect,PHOTOGRAPHY,3.8,6,35000,0,0,0.0,2018-02-20,False,True,False,False,False,False
10449,Avast Wi-Fi Finder,PRODUCTIVITY,4.3,37277,13000,2,0,0.0,2018-02-26,False,True,False,False,False,False
5691,Avatar Musik,GAME,3.8,159063,85000,2,0,0.0,2018-02-09,False,True,False,False,False,False
8429,Avenger Legends,FAMILY,4.0,3715,94000,2,0,0.0,2017-07-13,False,True,False,False,False,False
1521,Aviary Effects: Classic,LIBRARIES AND DEMO,3.8,67007,232,2,0,0.0,2013-03-06,False,True,False,False,False,False
1523,Aviary Stickers: Free Pack,LIBRARIES AND DEMO,3.5,126862,624,2,0,0.0,2012-01-17,False,True,False,False,False,False
5733,Aw Restaurant,FAMILY,4.8,4,43000,0,0,0.0,2018-02-06,False,True,False,False,False,False
5820,Ax 3 Domaines,SPORTS,4.5,12,23000,0,0,0.0,2018-01-26,False,True,False,False,False,False
5811,Axe Man,GAME,3.7,53,14000,0,0,0.0,2015-02-23,False,True,False,False,False,False
5803,Axe Spinner,FAMILY,3.0,2,0,0,0,0.0,2018-01-04,False,True,False,False,False,False
5825,Axe Wallpaper,PERSONALIZATION,4.7,9,12000,0,0,0.0,2017-02-03,False,False,False,False,True,False
5794,Axetatic - Axe Throwing Game,GAME,4.6,29,31000,0,0,0.0,2017-10-22,False,False,True,False,False,False
5801,Axxess Updater,TOOLS,3.9,56,23000,1,0,0.0,2016-12-19,False,True,False,False,False,False
5842,Ay Hasnain k Nana Milad Naat,BOOKS AND REFERENCE,4.3,72,19000,1,0,0.0,2015-12-21,False,True,False,False,False,False
5850,Ay Mohabbat Teri Khatir Novel,BOOKS AND REFERENCE,4.2,27,43000,1,0,0.0,2018-01-30,False,True,False,False,False,False
5830,Ay Up,FAMILY,4.5,11,72000,0,0,0.0,2015-10-27,False,True,False,False,False,False
5332,Ayat - Al Quran,FAMILY,4.7,173394,85000,2,0,0.0,2018-03-13,False,True,False,False,False,False
1554,Ayyush wih wih new without Net,LIBRARIES AND DEMO,3.8,912,13000,2,0,0.0,2018-01-09,False,True,False,False,False,False
184,Azpen eReader,BOOKS AND REFERENCE,3.5,156,42000,2,0,0.0,2018-02-15,False,True,False,False,False,False
6244,B y H Niños ES,BOOKS AND REFERENCE,4.6,53,16000,0,0,0.0,2015-09-22,False,True,False,False,False,False
6224,B&H Kids AR,BOOKS AND REFERENCE,3.9,286,18000,1,0,0.0,2017-09-29,False,True,False,False,False,False
6939,B&W Photo Filter Editor,PHOTOGRAPHY,3.9,205,24000,1,0,0.0,2017-07-29,False,True,False,False,False,False
3968,B-52 Spirits of Glory Deluxe,GAME,4.3,12,29000,0,1,0.99,2017-09-02,False,True,False,False,False,False
3977,B-Grade Renegade,GAME,3.9,24,64000,0,1,1.99,2017-10-17,False,False,False,False,True,False
3948,B-Messenger Video Chat,SOCIAL,4.1,12495,19000,2,0,0.0,2017-08-19,False,False,False,True,False,False
6452,B.M.Snowboard Free,SPORTS,3.9,9765,14000,2,0,0.0,2017-05-01,False,True,False,False,False,False
6740,B@dL!bs Lite,GAME,3.8,10,36000,0,0,0.0,2016-04-05,False,False,False,True,False,False
5914,BA Pro Financial Calculator,FINANCE,2.4,36,94000,0,1,1.99,2015-11-16,False,True,False,False,False,False
885,BBC Media Player,ENTERTAINMENT,3.4,87384,0,2,0,0.0,2016-09-14,False,True,False,False,False,False
5980,BC Camera,PHOTOGRAPHY,4.2,5,55000,0,0,0.0,2018-01-10,False,True,False,False,False,False
5960,BC Connect,FAMILY,3.8,11,17000,0,0,0.0,2018-03-14,False,True,False,False,False,False
5979,BC Highways - Road Conditions,TRAVEL AND LOCAL,4.4,382,12000,1,0,0.0,2018-02-01,False,True,False,False,False,False
5986,BC Hockey,SPORTS,3.7,20,89000,0,0,0.0,2017-12-08,False,True,False,False,False,False
5968,BC Hospital Wait Times,MEDICAL,4.2,8,12000,0,0,0.0,2016-01-19,False,True,False,False,False,False
5965,BC Liquor Stores,LIFESTYLE,3.7,492,43000,1,0,0.0,2015-10-05,False,True,False,False,False,False
5963,BC Lotto Check,FAMILY,3.0,10,717,0,0,0.0,2016-06-22,False,True,False,False,False,False
5966,BC MVA Fines,BOOKS AND REFERENCE,5.0,5,72000,0,1,1.75,2015-10-08,False,True,False,False,False,False
5995,BC Pizza,LIFESTYLE,2.3,3,26000,0,0,0.0,2016-01-12,False,True,False,False,False,False
5984,BC Wildflowers,FAMILY,4.4,7,81000,0,0,0.0,2017-07-10,False,True,False,False,False,False
5981,BC iptv player,VIDEO PLAYERS,4.4,8,14000,0,0,0.0,2017-10-12,False,True,False,False,False,False
5972,BC's Pizza,LIFESTYLE,4.7,113,20000,0,0,0.0,2016-09-30,False,True,False,False,False,False
6026,BD All Results,FAMILY,4.1,205,73000,1,0,0.0,2017-11-29,False,True,False,False,False,False
6020,BD All Sim Offer,BOOKS AND REFERENCE,4.5,197,28000,1,0,0.0,2017-01-03,False,True,False,False,False,False
6025,BD CRICKET LIVE,SPORTS,4.6,1238,95000,2,0,0.0,2018-01-15,False,True,False,False,False,False
6018,BD Fishpedia,BOOKS AND REFERENCE,4.8,123,65000,0,0,0.0,2017-03-15,False,True,False,False,False,False
6035,BD Hospital's,FAMILY,4.7,12,23000,0,0,0.0,2015-10-07,False,True,False,False,False,False
6048,BD Internet Package Activator,NEWS AND MAGAZINES,4.9,13,23000,0,0,0.0,2018-03-09,False,True,False,False,False,False
6028,BD Internet Packages (Updated),COMMUNICATION,4.0,474,30000,1,0,0.0,2016-08-05,False,True,False,False,False,False
6044,BD Live Call,COMMUNICATION,4.4,7,308,0,0,0.0,2016-09-06,False,True,False,False,False,False
6012,BD Online News,NEWS AND MAGAZINES,4.6,30,38000,0,0,0.0,2018-03-20,False,True,False,False,False,False
6027,BD Online Passport Application,FAMILY,4.6,12,24000,0,0,0.0,2017-10-07,False,True,False,False,False,False
6038,BD Online Shop,BUSINESS,4.2,63,13000,0,0,0.0,2015-09-13,False,True,False,False,False,False
6008,BD Provider App,HEALTH AND FITNESS,1.4,45,13000,0,0,0.0,2016-09-12,False,True,False,False,False,False
6021,BD TYCOON,FAMILY,3.3,16,33000,0,0,0.0,2017-07-06,False,True,False,False,False,False
6007,BD tools,TOOLS,4.0,21,210,1,0,0.0,2015-12-18,False,True,False,False,False,False
10777,BEBONCOOL GAMEPAD V1.0,GAME,3.9,404,22000,2,0,0.0,2017-08-30,False,True,False,False,False,False
6108,BF 3d Images,FAMILY,4.3,19,25000,0,0,0.0,2015-06-17,False,False,False,False,True,False
6095,BF 3d Wallpapers,FAMILY,4.1,256,25000,2,0,0.0,2015-06-18,False,False,False,False,True,False
6101,BF 4 Guns,FAMILY,4.0,1542,13000,1,0,0.0,2015-06-09,False,True,False,False,False,False
6116,BF Abstract 3d Pictures,FAMILY,4.2,72,25000,1,0,0.0,2015-06-18,False,False,False,False,True,False
6107,BF Beautiful Nature,FAMILY,3.6,5,25000,0,0,0.0,2015-06-11,False,False,False,True,False,False
6091,BF Browser by Betfilter - Stop Gambling Today!,COMMUNICATION,3.0,39,46000,1,0,0.0,2017-09-04,False,True,False,False,False,False
7325,BF CG Abstract Pictures,FAMILY,4.7,6,25000,0,0,0.0,2015-06-19,False,False,False,False,True,False
7313,BF CG View Wallpapers,FAMILY,3.6,13,25000,0,0,0.0,2015-06-19,False,False,False,False,True,False
6104,BF Combat: Genesis,GAME,4.0,3322,82000,2,0,0.0,2017-03-02,False,False,False,True,False,False
6113,BF Frontline City,GAME,4.1,29798,80000,2,0,0.0,2017-03-06,False,False,False,True,False,False
6099,BF Scale Health Fitness Tool,HEALTH AND FITNESS,2.2,19,96000,0,0,0.0,2017-11-29,False,True,False,False,False,False
6089,BF at Sea Refueled,GAME,4.4,1849,37000,1,0,0.0,2015-10-20,False,True,False,False,False,False
6094,BF games,FAMILY,4.1,262,29000,1,0,0.0,2017-11-01,False,True,False,False,False,False
6100,BF-Calc,TOOLS,3.9,428,38000,2,0,0.0,2015-03-31,False,True,False,False,False,False
6128,BG Advisor™,TOOLS,4.4,7,56000,0,0,0.0,2017-01-10,False,True,False,False,False,False
6155,BG Future School,FAMILY,4.9,16,10000,0,0,0.0,2017-07-22,False,True,False,False,False,False
6171,BG Guide,TRAVEL AND LOCAL,5.0,3,24000,0,0,0.0,2016-11-28,False,True,False,False,False,False
6130,BG LINKED (BGLINKED),SOCIAL,4.7,22,11000,0,0,0.0,2018-01-19,False,True,False,False,False,False
6169,BG Metro - Red voznje,TRAVEL AND LOCAL,4.8,89,0,0,0,0.0,2017-02-21,False,True,False,False,False,False
6131,BG Monitor Diabetes,MEDICAL,4.4,643,28000,1,0,0.0,2017-04-23,False,True,False,False,False,False
6132,BG Monitor Diabetes Pro,MEDICAL,4.6,87,28000,0,1,5.99,2017-04-23,False,True,False,False,False,False
6129,BG Products,AUTO AND VEHICLES,4.8,4,45000,0,0,0.0,2017-11-28,False,True,False,False,False,False
6127,BG Score,SPORTS,2.6,64,16000,1,0,0.0,2017-07-26,False,True,False,False,False,False
6135,BG TV App,FAMILY,1.7,6,29000,0,0,0.0,2017-12-21,False,True,False,False,False,False
6144,BG+Phone Backup,PRODUCTIVITY,4.8,16,26000,0,0,0.0,2017-02-17,False,True,False,False,False,False
6196,BGCN TV,VIDEO PLAYERS,3.4,4334,49000,2,0,0.0,2015-11-04,False,True,False,False,False,False
6223,BH Bikes Premium,SPORTS,3.0,26,15000,0,0,0.0,2017-05-09,False,True,False,False,False,False
6242,BH Challenge - Museum of the Jewish People,FAMILY,4.8,12,28000,0,0,0.0,2018-03-26,False,True,False,False,False,False
6226,BH Patrole,AUTO AND VEHICLES,4.8,27,25000,0,0,0.0,2018-02-15,False,True,False,False,False,False
6275,BI APP,FINANCE,5.0,2,27000,0,0,0.0,2016-02-19,False,True,False,False,False,False
6280,BI Mobile,FINANCE,4.4,337,33000,1,0,0.0,2018-03-15,False,True,False,False,False,False
